strategy,strategy_label,review_type,date,score,msci_trend,nasdaq_trend,msci_momentum,msci_volatility,bce_fed_rate,desired_base_regime,pending_regime,pending_count,base_regime,crash_fast_armed,airbag_s3_armed,final_regime,world_weight,nasdaq_weight,cash_weight,world_diff,nasdaq_diff,cash_diff,action_required,action
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-05-07,53.88,neutral,neutral,negatiu,positiu,positiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-05-08,77.28,neutral,neutral,positiu,positiu,positiu,risc-on,risc-on,1,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-05-08,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-05-08,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-05-14,77.28,neutral,neutral,positiu,positiu,positiu,risc-on,risc-on,1,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-05-14,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-05-14,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-05-15,40.92,neutral,negatiu,negatiu,positiu,positiu,defensiu,defensiu,1,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-05-15,39.86,neutral,negatiu,negatiu,positiu,positiu,defensiu,defensiu,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-05-15,39.86,neutral,negatiu,negatiu,positiu,positiu,defensiu,defensiu,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-05-21,54.19,neutral,neutral,negatiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-05-21,53.88,neutral,neutral,negatiu,positiu,positiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-05-21,53.88,neutral,neutral,negatiu,positiu,positiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-05-22,54.19,neutral,neutral,negatiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-05-22,53.88,neutral,neutral,negatiu,positiu,positiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-05-22,53.88,neutral,neutral,negatiu,positiu,positiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-05-28,77.28,neutral,neutral,positiu,positiu,positiu,risc-on,risc-on,1,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-05-28,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-05-28,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-05-29,77.28,neutral,neutral,positiu,positiu,positiu,risc-on,risc-on,1,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-05-29,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-05-29,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-06-04,77.28,neutral,neutral,positiu,positiu,positiu,risc-on,risc-on,2,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-06-04,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-06-04,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-06-05,77.28,neutral,neutral,positiu,positiu,positiu,risc-on,risc-on,2,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-06-05,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-06-05,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-06-11,64.01,neutral,negatiu,positiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-06-11,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-06-11,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-06-12,64.01,neutral,negatiu,positiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-06-12,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-06-12,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-06-18,54.56,negatiu,negatiu,positiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-06-18,53.56,negatiu,negatiu,positiu,positiu,positiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-06-18,53.56,negatiu,negatiu,positiu,positiu,positiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-06-19,54.56,negatiu,negatiu,positiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-06-19,53.56,negatiu,negatiu,positiu,positiu,positiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-06-19,53.56,negatiu,negatiu,positiu,positiu,positiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-06-25,54.56,negatiu,negatiu,positiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-06-25,53.56,negatiu,negatiu,positiu,positiu,positiu,normal,normal,2,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-06-25,53.56,negatiu,negatiu,positiu,positiu,positiu,normal,normal,2,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-06-26,54.56,negatiu,negatiu,positiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-06-26,53.56,negatiu,negatiu,positiu,positiu,positiu,normal,normal,2,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-06-26,53.56,negatiu,negatiu,positiu,positiu,positiu,normal,normal,2,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-07-02,64.01,neutral,negatiu,positiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-07-02,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-07-02,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-07-03,64.01,neutral,negatiu,positiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-07-03,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-07-03,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-07-09,64.01,neutral,negatiu,positiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-07-09,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-07-09,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-07-10,64.01,neutral,negatiu,positiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-07-10,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-07-10,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-07-16,77.28,neutral,neutral,positiu,positiu,positiu,risc-on,risc-on,1,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-07-16,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-07-16,76.78,neutral,neutral,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-07-17,64.01,neutral,negatiu,positiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-07-17,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-07-17,62.76,neutral,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-07-23,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,1,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-07-23,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-07-23,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-07-24,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,1,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-07-24,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-07-24,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-07-30,44.74,negatiu,neutral,negatiu,positiu,positiu,defensiu,defensiu,2,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-07-30,44.68,negatiu,neutral,negatiu,positiu,positiu,defensiu,defensiu,2,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-07-30,44.68,negatiu,neutral,negatiu,positiu,positiu,defensiu,defensiu,2,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-07-31,44.74,negatiu,neutral,negatiu,positiu,positiu,defensiu,defensiu,2,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-07-31,44.68,negatiu,neutral,negatiu,positiu,positiu,defensiu,defensiu,2,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-07-31,44.68,negatiu,neutral,negatiu,positiu,positiu,defensiu,defensiu,2,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-08-06,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,3,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_thursday,1992-08-06,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,3,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-08-06,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,3,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_friday,1992-08-07,54.56,negatiu,negatiu,positiu,positiu,positiu,normal,,0,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-08-07,53.56,negatiu,negatiu,positiu,positiu,positiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-08-07,53.56,negatiu,negatiu,positiu,positiu,positiu,normal,normal,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-08-13,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,-15.0,-10.0,25.0,True,Vendre 15 pp MSCI World; Vendre 10 pp Nasdaq; Comprar 25 pp Monetari
secondpass_391,391,weekly_thursday,1992-08-13,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,5.0,-40.0,35.0,True,Comprar 5 pp MSCI World; Vendre 40 pp Nasdaq; Comprar 35 pp Monetari
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-08-13,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,5.0,-40.0,35.0,True,Comprar 5 pp MSCI World; Vendre 40 pp Nasdaq; Comprar 35 pp Monetari
secondpass_1207,1207,weekly_friday,1992-08-14,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,1,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-08-14,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-08-14,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,1,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-08-20,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,-15.0,-10.0,25.0,True,Vendre 15 pp MSCI World; Vendre 10 pp Nasdaq; Comprar 25 pp Monetari
secondpass_391,391,weekly_thursday,1992-08-20,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,5.0,-40.0,35.0,True,Comprar 5 pp MSCI World; Vendre 40 pp Nasdaq; Comprar 35 pp Monetari
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-08-20,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,5.0,-40.0,35.0,True,Comprar 5 pp MSCI World; Vendre 40 pp Nasdaq; Comprar 35 pp Monetari
secondpass_1207,1207,weekly_friday,1992-08-21,31.47,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,2,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-08-21,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,2,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-08-21,30.66,negatiu,negatiu,negatiu,positiu,positiu,defensiu,defensiu,2,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-08-27,40.92,neutral,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,-15.0,-10.0,25.0,True,Vendre 15 pp MSCI World; Vendre 10 pp Nasdaq; Comprar 25 pp Monetari
secondpass_391,391,weekly_thursday,1992-08-27,39.86,neutral,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,5.0,-40.0,35.0,True,Comprar 5 pp MSCI World; Vendre 40 pp Nasdaq; Comprar 35 pp Monetari
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-08-27,39.86,neutral,negatiu,negatiu,positiu,positiu,defensiu,,0,defensiu,False,False,defensiu,45.0,15.0,40.0,5.0,-40.0,35.0,True,Comprar 5 pp MSCI World; Vendre 40 pp Nasdaq; Comprar 35 pp Monetari
secondpass_1207,1207,weekly_friday,1992-08-28,40.92,neutral,negatiu,negatiu,positiu,positiu,defensiu,defensiu,3,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-08-28,39.86,neutral,negatiu,negatiu,positiu,positiu,defensiu,defensiu,3,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-08-28,39.86,neutral,negatiu,negatiu,positiu,positiu,defensiu,defensiu,3,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-09-03,73.46,positiu,negatiu,positiu,positiu,positiu,risc-on,risc-on,1,defensiu,False,False,defensiu,45.0,15.0,40.0,-15.0,-10.0,25.0,True,Vendre 15 pp MSCI World; Vendre 10 pp Nasdaq; Comprar 25 pp Monetari
secondpass_391,391,weekly_thursday,1992-09-03,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,risc-on,1,defensiu,False,False,defensiu,45.0,15.0,40.0,5.0,-40.0,35.0,True,Comprar 5 pp MSCI World; Vendre 40 pp Nasdaq; Comprar 35 pp Monetari
secondpass_391_airbag_s3,391 + Airbag S3,weekly_thursday,1992-09-03,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,risc-on,1,defensiu,False,False,defensiu,45.0,15.0,40.0,5.0,-40.0,35.0,True,Comprar 5 pp MSCI World; Vendre 40 pp Nasdaq; Comprar 35 pp Monetari
secondpass_1207,1207,weekly_friday,1992-09-04,73.46,positiu,negatiu,positiu,positiu,positiu,risc-on,risc-on,1,normal,False,False,normal,60.0,25.0,15.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391,391,weekly_friday,1992-09-04,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_391_airbag_s3,391 + Airbag S3,weekly_friday,1992-09-04,71.96,positiu,negatiu,positiu,positiu,positiu,risc-on,,0,risc-on,False,False,risc-on,40.0,55.0,5.0,0.0,0.0,0.0,False,No cal rebalancejar
secondpass_1207,1207,weekly_thursday,1992-09-10,77.28,neutral,neutral,positiu,positiu,positiu,risc-on,risc-on,2,defensiu,False,False,defensiu,45.0,15.0,40.0,-15.0,-10.0,25.0,True,Vendre 15 pp MSCI World; Vendre 10 pp Nasdaq; Comprar 25 pp Monetari
secondpass_391,391,weekly_thursday,1992-09-10,85.98,positiu,neutral,positiu,positiu,positiu,risc-on,risc-on,2,defensiu,False,False,defensiu,45.0,15.0,40.0,5.0,-40.0,35.0,True,Comprar 5 pp MSCI World; Vendre 40 pp Nasdaq; Comprar 35 pp Monetari
